household_id,MAZ,TAZ,TYPE,NP,HHT,HHINCADJ,WORKERS
480685,168.0,12.0,2,1,6,47222.7171239055,0
480686,168.0,12.0,2,1,4,38671.7150641503,0
480687,168.0,12.0,2,1,4,31337.2805251351,1
480688,168.0,12.0,2,1,6,26114.4004376126,1
480689,168.0,12.0,2,1,4,26610.2366603635,1
480690,168.0,12.0,2,1,6,29360.1521698702,1
480691,168.0,12.0,2,1,6,26015.3247074799,1
480692,168.0,12.0,2,1,4,31868.7727666629,1
480693,168.0,12.0,2,1,4,27873.5621865856,1
480694,168.0,12.0,2,1,6,25213.9038707984,1
480695,168.0,12.0,2,1,6,25213.9038707984,1
480696,168.0,12.0,2,1,6,30817.1282574431,1
480697,168.0,12.0,2,1,6,30817.1282574431,1
480698,168.0,12.0,2,1,6,30817.1282574431,1
480699,168.0,12.0,2,1,6,29170.6718029414,0
480700,168.0,12.0,2,1,6,26610.2366603635,0
480701,168.0,12.0,2,1,6,26610.2366603635,0
480702,168.0,12.0,2,1,4,31848.8132196,0
480703,168.0,12.0,2,1,4,31848.8132196,0
480704,168.0,12.0,2,1,6,33352.78495497,0
480705,168.0,12.0,2,1,6,15482.06198175,1
480706,168.0,12.0,2,1,6,24948.23702202,1
480707,168.0,12.0,2,1,4,19940.4947548161,1
480708,168.0,12.0,2,1,6,22659.6531304729,1
480709,168.0,12.0,2,1,6,23022.2075805604,1
480710,168.0,12.0,2,1,4,22512.4141703557,1
480711,168.0,12.0,2,1,4,19810.924469913,1
480712,168.0,12.0,2,1,6,20259.38396469,0
480713,168.0,12.0,2,1,6,17557.2695491058,0
480714,168.0,12.0,2,1,6,23112.8461930823,0
480715,168.0,12.0,2,1,6,17855.8066668126,0
480716,168.0,12.0,2,1,6,20586.718989447,0
480717,168.0,12.0,2,1,6,18490.2769544659,0
480718,168.0,12.0,2,1,4,19325.6697826993,0
480719,168.0,12.0,2,1,6,23112.8461930823,0
480720,168.0,12.0,2,1,6,23112.8461930823,0
480721,168.0,12.0,2,1,6,19046.9341608335,0
480722,168.0,12.0,2,1,6,16825.7166512264,0
480723,168.0,12.0,2,1,4,12385.6495854,1
480724,168.0,12.0,2,1,6,9545.26360823081,1
480725,168.0,12.0,2,1,4,0.906386125218915,1
480726,168.0,12.0,2,1,6,12070.6228150103,0
480727,168.0,12.0,2,1,4,11886.5546819478,0
480728,168.0,12.0,2,1,6,11677.89818052,0
480729,168.0,12.0,2,1,6,7681.3054277338,0
480730,168.0,12.0,2,1,6,14420.43487443,0
480731,168.0,12.0,2,1,6,13867.7077158494,0
480732,168.0,12.0,2,1,4,10313.2180090367,0
480733,168.0,12.0,2,1,6,11558.5357864947,0
480734,168.0,12.0,2,1,6,0.0,0
480735,168.0,12.0,2,1,6,9875.96412137203,0
480736,168.0,12.0,2,1,4,14862.77950248,0
480737,168.0,12.0,2,1,6,7976.19790192645,0
480738,168.0,12.0,2,1,6,11796.2904783055,0
480739,168.0,12.0,2,1,4,308.171282574431,0
480740,168.0,12.0,2,1,4,139.367810932928,0
480741,168.0,12.0,2,1,4,4552.68182380898,0
480742,168.0,12.0,1,4,1,158359.3768419,4
480743,168.0,12.0,1,4,1,150882.785187628,2
480744,168.0,12.0,1,4,1,229626.624537628,1
480745,168.0,12.0,1,4,5,131818.6991589,4
480746,168.0,12.0,1,4,1,114204.651777583,1
480747,168.0,12.0,1,4,1,141461.81205039,1
480748,168.0,12.0,1,4,1,76083.2760246,2
480749,168.0,12.0,1,4,1,90638.6125218915,1
480750,168.0,12.0,1,4,1,88468.92561,1
480751,168.0,12.0,1,4,1,85043.0243784813,1
480752,168.0,12.0,1,4,1,54383.1675131349,1
480753,168.0,12.0,1,4,1,63447.028765324,1
480754,168.0,12.0,1,3,1,180100.213859412,2
480755,168.0,12.0,1,3,1,356083.373042802,2
480756,168.0,12.0,1,3,2,129431.938681261,1
480757,168.0,12.0,1,3,1,75258.6179037811,2
480758,168.0,12.0,1,3,3,82481.1373949212,1
480759,168.0,12.0,1,3,5,66896.5492478055,2
480760,168.0,12.0,1,3,3,67394.3107171406,1
480761,168.0,12.0,1,3,5,65967.4305082526,1
480762,168.0,12.0,1,3,1,30977.0818984094,1
480763,168.0,12.0,1,3,3,21369.7310097156,1
480764,168.0,12.0,1,2,1,245630.639934326,2
480765,168.0,12.0,1,2,1,321883.27506694,2
480766,168.0,12.0,1,2,1,372615.336077496,1
480767,168.0,12.0,1,2,1,159112.755288771,1
480768,168.0,12.0,1,2,1,136580.454714269,2
480769,168.0,12.0,1,2,1,113751.458714974,2
480770,168.0,12.0,1,2,1,133588.0776711,2
480771,168.0,12.0,1,2,1,113665.031508013,2
480772,168.0,12.0,1,2,5,107538.275988273,1
480773,168.0,12.0,1,2,1,103331.846825467,1
480774,168.0,12.0,1,2,1,144568.586972417,0
480775,168.0,12.0,1,2,1,76722.3074925722,1
480776,168.0,12.0,1,2,1,80153.1994121344,1
480777,168.0,12.0,1,2,1,90049.6566814228,0
480778,168.0,12.0,1,2,1,96983.3153984239,0
480779,168.0,12.0,1,2,2,72935.821054899,1
480780,168.0,12.0,1,2,1,61233.7665433675,1
480781,168.0,12.0,1,2,1,67778.3759885273,1
480782,168.0,12.0,1,2,1,50294.2617292094,1
480783,168.0,12.0,1,2,1,50729.8831795858,0
480784,168.0,12.0,1,2,1,60537.5293033713,0
480785,168.0,12.0,1,2,1,62989.87503432,0
480786,168.0,12.0,1,2,3,41963.140013543,1
480787,168.0,12.0,1,2,1,45722.0561174631,0
480788,168.0,12.0,1,2,3,44124.3317738972,0
480789,168.0,12.0,1,2,1,48536.7649512869,0
480790,168.0,12.0,1,2,5,36183.79057449,0
480791,168.0,12.0,1,2,1,33559.9891902179,0
480792,168.0,12.0,1,2,1,26103.9204063047,0
480793,168.0,12.0,1,2,3,24872.7985278999,2
480794,168.0,12.0,1,1,4,129850.639373595,1
480795,168.0,12.0,1,1,6,86345.67139536,1
480796,168.0,12.0,1,1,4,54850.7338782,1
480797,168.0,12.0,1,1,4,73417.2761427321,1
480798,168.0,12.0,1,1,6,45313.783697442,1
480799,168.0,12.0,1,1,4,48038.4646366025,1
480800,168.0,12.0,1,1,4,26384.5494076569,1
480801,168.0,12.0,1,1,6,22840.9303555167,1
480802,168.0,12.0,1,1,6,24141.2456300205,0
480803,168.0,12.0,1,1,4,17316.5489798376,0
480804,171.0,13.0,1,4,5,131818.6991589,4
480805,171.0,13.0,1,4,1,141461.81205039,1
480806,171.0,13.0,1,4,1,88468.92561,1
480807,171.0,13.0,1,4,1,85043.0243784813,1
480808,171.0,13.0,1,4,1,54383.1675131349,1
480809,171.0,13.0,1,3,1,163874.61143958,2
480810,171.0,13.0,1,3,2,129431.938681261,1
480811,171.0,13.0,1,3,3,82481.1373949212,1
480812,171.0,13.0,1,3,5,66896.5492478055,2
480813,171.0,13.0,1,2,1,207564.458650679,1
480814,171.0,13.0,1,2,1,144979.947257091,2
480815,171.0,13.0,1,2,1,122087.1173418,2
480816,171.0,13.0,1,2,1,105919.536309025,2
480817,171.0,13.0,1,2,1,140747.613393064,1
480818,171.0,13.0,1,2,1,143209.007784589,1
480819,171.0,13.0,1,2,1,76722.3074925722,1
480820,171.0,13.0,1,2,1,84826.7765939002,0
480821,171.0,13.0,1,2,1,66153.2542561632,1
480822,171.0,13.0,1,2,1,59821.4842644484,0
480823,171.0,13.0,1,2,1,62250.9555500412,0
480824,171.0,13.0,1,2,1,42646.550145476,0
480825,171.0,13.0,1,2,3,44124.3317738972,0
480826,171.0,13.0,1,2,1,40388.5657397548,0
480827,171.0,13.0,1,2,1,26103.9204063047,0
480828,171.0,13.0,1,2,3,24872.7985278999,2
480829,171.0,13.0,1,1,6,99054.622349565,1
480830,171.0,13.0,1,1,6,38793.3261593696,1
480831,171.0,13.0,1,1,4,25522.0517247679,1
480832,171.0,13.0,1,1,6,17002.8729338172,0
480833,191.0,16.0,2,5,1,67616.404941331,4
480834,191.0,16.0,2,5,1,44700.6495766583,3
480835,191.0,16.0,2,7,3,27645.2446011968,1
480836,191.0,16.0,2,5,3,23227.9684888213,1
480837,191.0,16.0,2,5,1,14996.8344065279,1
480838,191.0,16.0,2,4,3,70879.3949921191,2
480839,191.0,16.0,2,4,1,26738.390693958,1
480840,191.0,16.0,2,4,3,22440.3744450106,2
480841,191.0,16.0,2,3,1,71659.8297441,2
480842,191.0,16.0,2,3,1,72039.7253451382,1
480843,191.0,16.0,2,3,3,30079.4347074,1
480844,191.0,16.0,2,3,3,12162.0669272452,1
480845,191.0,16.0,2,2,2,91830.74478318,2
480846,191.0,16.0,2,2,1,64742.4314623277,2
480847,191.0,16.0,2,2,3,62812.9371831,1
480848,191.0,16.0,2,2,1,36255.4450087566,2
480849,191.0,16.0,2,2,2,44594.1973607706,1
480850,191.0,16.0,2,2,1,31517.379838498,2
480851,191.0,16.0,2,2,1,30660.9184052442,2
480852,191.0,16.0,2,2,3,32240.420262484,2
480853,191.0,16.0,2,2,3,25378.8115061296,1
480854,191.0,16.0,2,2,7,28752.40082325,0
480855,191.0,16.0,2,2,2,20347.8528903,1
480856,191.0,16.0,2,1,6,59274.1801587,1
480857,191.0,16.0,2,1,6,49851.2368870403,1
480858,191.0,16.0,2,1,6,36272.2595001,1
480859,191.0,16.0,2,1,6,41149.9300849387,0
480860,191.0,16.0,2,1,6,25213.9038707984,1
480861,191.0,16.0,2,1,6,30817.1282574431,1
480862,191.0,16.0,2,1,6,26610.2366603635,0
480863,191.0,16.0,2,1,6,23566.0392556918,0
480864,191.0,16.0,2,1,6,21946.5869363823,0
480865,191.0,16.0,2,1,4,12385.6495854,1
480866,191.0,16.0,2,1,6,14308.4285891139,0
480867,191.0,16.0,2,1,6,12070.6228150103,0
480868,191.0,16.0,2,1,6,11677.89818052,0
480869,191.0,16.0,2,1,6,7976.19790192645,0
480870,191.0,16.0,2,1,6,805.067223051,0
480871,191.0,16.0,1,8,1,86871.9066231798,1
480872,191.0,16.0,1,7,1,23413.7922367319,1
480873,191.0,16.0,1,4,1,158359.3768419,4
480874,191.0,16.0,1,4,1,202577.298986427,4
480875,191.0,16.0,1,4,1,150882.785187628,2
480876,191.0,16.0,1,4,1,229626.624537628,1
480877,191.0,16.0,1,4,5,131818.6991589,4
480878,191.0,16.0,1,4,1,117663.6710613,2
480879,191.0,16.0,1,4,1,142877.31486015,1
480880,191.0,16.0,1,4,1,114204.651777583,1
480881,191.0,16.0,1,4,1,141461.81205039,1
480882,191.0,16.0,1,4,1,92451.3847723293,3
480883,191.0,16.0,1,4,5,84677.2479295416,2
480884,191.0,16.0,1,4,1,76083.2760246,2
480885,191.0,16.0,1,4,1,90638.6125218915,1
480886,191.0,16.0,1,4,1,97315.818171,1
480887,191.0,16.0,1,4,1,88468.92561,1
480888,191.0,16.0,1,4,1,85043.0243784813,1
480889,191.0,16.0,1,4,1,71146.709975562,1
480890,191.0,16.0,1,4,1,63447.028765324,1
480891,191.0,16.0,1,4,1,41053.1202400644,2
480892,191.0,16.0,1,3,1,180100.213859412,2
480893,191.0,16.0,1,3,1,202124.105923818,2
480894,191.0,16.0,1,3,1,356083.373042802,2
480895,191.0,16.0,1,3,1,352584.202710158,1
480896,191.0,16.0,1,3,1,108059.588017707,2
480897,191.0,16.0,1,3,2,129431.938681261,1
480898,191.0,16.0,1,3,3,126894.057530648,1
480899,191.0,16.0,1,3,1,79532.5641057243,2
480900,191.0,16.0,1,3,1,75258.6179037811,2
480901,191.0,16.0,1,3,3,83667.1424967345,1
480902,191.0,16.0,1,3,1,78120.3036216039,1
480903,191.0,16.0,1,3,1,85997.4221307587,1
480904,191.0,16.0,1,3,3,82481.1373949212,1
480905,191.0,16.0,1,3,5,66896.5492478055,2
480906,191.0,16.0,1,3,3,67394.3107171406,1
480907,191.0,16.0,1,3,5,65967.4305082526,1
480908,191.0,16.0,1,3,1,30977.0818984094,1
480909,191.0,16.0,1,3,2,24621.6465981506,1
480910,191.0,16.0,1,3,3,21369.7310097156,1
480911,191.0,16.0,1,3,3,14865.8998328457,1
480912,191.0,16.0,1,2,1,225169.166531898,2
480913,191.0,16.0,1,2,1,220251.828428196,2
480914,191.0,16.0,1,2,1,245630.639934326,2
480915,191.0,16.0,1,2,1,321883.27506694,2
480916,191.0,16.0,1,2,1,372615.336077496,1
480917,191.0,16.0,1,2,1,224746.458619644,1
480918,191.0,16.0,1,2,1,122467.533086735,2
480919,191.0,16.0,1,2,1,139107.657685853,2
480920,191.0,16.0,1,2,1,133588.0776711,2
480921,191.0,16.0,1,2,1,101515.246024518,2
480922,191.0,16.0,1,2,1,110555.931692026,1
480923,191.0,16.0,1,2,1,118573.432901138,1
480924,191.0,16.0,1,2,1,119225.745446204,1
480925,191.0,16.0,1,2,1,144568.586972417,0
480926,191.0,16.0,1,2,1,78045.9741224397,2
480927,191.0,16.0,1,2,1,80864.5916999176,1
480928,191.0,16.0,1,2,1,80153.1994121344,1
480929,191.0,16.0,1,2,1,75898.6131549887,1
480930,191.0,16.0,1,2,1,90049.6566814228,0
480931,191.0,16.0,1,2,1,95722.7850523524,0
480932,191.0,16.0,1,2,2,72935.821054899,1
480933,191.0,16.0,1,2,1,61233.7665433675,1
480934,191.0,16.0,1,2,1,71326.4075432424,1
480935,191.0,16.0,1,2,1,50294.2617292094,1
480936,191.0,16.0,1,2,1,50729.8831795858,0
480937,191.0,16.0,1,2,1,62250.9555500412,0
480938,191.0,16.0,1,2,1,62989.87503432,0
480939,191.0,16.0,1,2,3,41963.140013543,1
480940,191.0,16.0,1,2,1,40872.64363182,0
480941,191.0,16.0,1,2,3,44124.3317738972,0
480942,191.0,16.0,1,2,1,46375.5731909327,0
480943,191.0,16.0,1,2,5,36980.5539089317,0
480944,191.0,16.0,1,2,1,27960.4183995818,1
480945,191.0,16.0,1,2,1,33559.9891902179,0
480946,191.0,16.0,1,2,1,26103.9204063047,0
480947,191.0,16.0,1,2,5,27104.9466611083,0
480948,191.0,16.0,1,2,3,24872.7985278999,2
480949,191.0,16.0,1,1,4,129850.639373595,1
480950,191.0,16.0,1,1,6,81044.6910132805,1
480951,191.0,16.0,1,1,4,63447.028765324,1
480952,191.0,16.0,1,1,4,73417.2761427321,1
480953,191.0,16.0,1,1,4,64582.3156953,1
480954,191.0,16.0,1,1,6,43057.826094387,1
480955,191.0,16.0,1,1,6,37164.7495821141,1
480956,191.0,16.0,1,1,4,48038.4646366025,1
480957,191.0,16.0,1,1,6,35114.5390982116,0
480958,191.0,16.0,1,1,4,26384.5494076569,1
480959,191.0,16.0,1,1,6,34840.2067615069,0
480960,191.0,16.0,1,1,4,18224.59867566,1
480961,191.0,16.0,1,1,6,23413.7922367319,1
480962,191.0,16.0,1,1,6,16352.4898161302,0
480963,191.0,16.0,1,1,6,17002.8729338172,0
480964,191.0,16.0,1,1,4,0.0,0
480965,192.0,16.0,1,4,5,131818.6991589,4
480966,192.0,16.0,1,4,1,141461.81205039,1
480967,192.0,16.0,1,4,1,76083.2760246,2
480968,192.0,16.0,1,4,1,88468.92561,1
480969,192.0,16.0,1,4,1,93810.9639601577,1
480970,192.0,16.0,1,4,1,71146.709975562,1
480971,192.0,16.0,1,3,1,356083.373042802,2
480972,192.0,16.0,1,3,2,129431.938681261,1
480973,192.0,16.0,1,3,3,82481.1373949212,1
480974,192.0,16.0,1,3,5,66896.5492478055,2
480975,192.0,16.0,1,3,5,65967.4305082526,1
480976,192.0,16.0,1,2,1,372615.336077496,1
480977,192.0,16.0,1,2,1,224746.458619644,1
480978,192.0,16.0,1,2,1,136580.454714269,2
480979,192.0,16.0,1,2,5,140477.464423019,2
480980,192.0,16.0,1,2,1,113665.031508013,2
480981,192.0,16.0,1,2,1,140747.613393064,1
480982,192.0,16.0,1,2,1,119225.745446204,1
480983,192.0,16.0,1,2,1,85200.1884169967,1
480984,192.0,16.0,1,2,1,80949.06693315,0
480985,192.0,16.0,1,2,1,92175.6651328056,0
480986,192.0,16.0,1,2,2,72935.821054899,1
480987,192.0,16.0,1,2,1,66153.2542561632,1
480988,192.0,16.0,1,2,1,67778.3759885273,1
480989,192.0,16.0,1,2,1,50729.8831795858,0
480990,192.0,16.0,1,2,1,73750.6688220852,0
480991,192.0,16.0,1,2,7,45475.0766241185,0
480992,192.0,16.0,1,2,3,44124.3317738972,0
480993,192.0,16.0,1,2,1,45475.0766241185,0
480994,192.0,16.0,1,2,1,33624.5418048433,0
480995,192.0,16.0,1,2,1,26103.9204063047,0
480996,192.0,16.0,1,2,3,24872.7985278999,2
480997,192.0,16.0,1,1,6,99054.622349565,1
480998,192.0,16.0,1,1,6,43057.826094387,1
480999,192.0,16.0,1,1,4,26384.5494076569,1
481000,192.0,16.0,1,1,6,19270.6265298245,0
481001,192.0,16.0,1,1,4,19759.2175297723,0
481002,193.0,16.0,2,5,1,99969.8859393,1
481003,193.0,16.0,2,5,1,67616.404941331,4
481004,193.0,16.0,2,5,1,44700.6495766583,3
481005,193.0,16.0,2,7,3,27645.2446011968,1
481006,193.0,16.0,2,5,3,23227.9684888213,1
481007,193.0,16.0,2,5,1,14996.8344065279,1
481008,193.0,16.0,2,4,3,70879.3949921191,2
481009,193.0,16.0,2,4,1,26738.390693958,1
481010,193.0,16.0,2,4,3,22440.3744450106,2
481011,193.0,16.0,2,4,1,23001.9206586,1
481012,193.0,16.0,2,3,1,71659.8297441,2
481013,193.0,16.0,2,3,1,72039.7253451382,1
481014,193.0,16.0,2,3,3,39621.848939826,2
481015,193.0,16.0,2,3,3,30079.4347074,1
481016,193.0,16.0,2,3,3,29910.7421322242,1
481017,193.0,16.0,2,3,1,17653.2560515042,1
481018,193.0,16.0,2,3,3,12162.0669272452,1
481019,193.0,16.0,2,2,2,91830.74478318,2
481020,193.0,16.0,2,2,1,65967.4305082526,2
481021,193.0,16.0,2,2,3,62812.9371831,1
481022,193.0,16.0,2,2,7,44504.7876245817,2
481023,193.0,16.0,2,2,2,44594.1973607706,1
481024,193.0,16.0,2,2,1,43506.5340105079,1
481025,193.0,16.0,2,2,1,31517.379838498,2
481026,193.0,16.0,2,2,1,30660.9184052442,2
481027,193.0,16.0,2,2,3,32240.420262484,2
481028,193.0,16.0,2,2,3,25378.8115061296,1
481029,193.0,16.0,2,2,1,27554.138206655,1
481030,193.0,16.0,2,2,1,27433.2336704778,0
481031,193.0,16.0,2,2,2,20347.8528903,1
481032,193.0,16.0,2,1,4,63034.7596769959,1
481033,193.0,16.0,2,1,6,52495.2087847362,1
481034,193.0,16.0,2,1,6,49851.2368870403,1
481035,193.0,16.0,2,1,6,35492.335850919,1
481036,193.0,16.0,2,1,4,47132.0785113836,0
481037,193.0,16.0,2,1,6,25213.9038707984,1
481038,193.0,16.0,2,1,6,30817.1282574431,1
481039,193.0,16.0,2,1,6,26610.2366603635,0
481040,193.0,16.0,2,1,6,20259.38396469,0
481041,193.0,16.0,2,1,6,23112.8461930823,0
481042,193.0,16.0,2,1,4,12385.6495854,1
481043,193.0,16.0,2,1,6,10973.2934681911,0
481044,193.0,16.0,2,1,6,7681.3054277338,0
481045,193.0,16.0,2,1,6,12264.3673620977,0
481046,193.0,16.0,2,1,6,9875.96412137203,0
481047,193.0,16.0,2,1,4,308.171282574431,0
481048,193.0,16.0,1,8,1,86871.9066231798,1
481049,193.0,16.0,1,7,1,23413.7922367319,1
481050,193.0,16.0,1,4,1,158359.3768419,4
481051,193.0,16.0,1,4,1,202577.298986427,4
481052,193.0,16.0,1,4,1,150882.785187628,2
481053,193.0,16.0,1,4,1,229626.624537628,1
481054,193.0,16.0,1,4,5,131818.6991589,4
481055,193.0,16.0,1,4,1,109886.873326916,2
481056,193.0,16.0,1,4,1,118877.345905404,2
481057,193.0,16.0,1,4,1,117663.6710613,2
481058,193.0,16.0,1,4,1,142877.31486015,1
481059,193.0,16.0,1,4,1,110007.267018616,1
481060,193.0,16.0,1,4,1,141461.81205039,1
481061,193.0,16.0,1,4,1,92451.3847723293,3
481062,193.0,16.0,1,4,5,84677.2479295416,2
481063,193.0,16.0,1,4,1,76083.2760246,2
481064,193.0,16.0,1,4,1,90638.6125218915,1
481065,193.0,16.0,1,4,1,97315.818171,1
481066,193.0,16.0,1,4,1,88468.92561,1
481067,193.0,16.0,1,4,1,85043.0243784813,1
481068,193.0,16.0,1,4,1,54383.1675131349,1
481069,193.0,16.0,1,4,1,63447.028765324,1
481070,193.0,16.0,1,4,1,41053.1202400644,2
481071,193.0,16.0,1,4,3,14502.1780035026,1
481072,193.0,16.0,1,3,1,180100.213859412,2
481073,193.0,16.0,1,3,1,202124.105923818,2
481074,193.0,16.0,1,3,1,356083.373042802,2
481075,193.0,16.0,1,3,1,352584.202710158,1
481076,193.0,16.0,1,3,1,106774.325549414,2
481077,193.0,16.0,1,3,1,129850.639373595,2
481078,193.0,16.0,1,3,1,108059.588017707,2
481079,193.0,16.0,1,3,2,129431.938681261,1
481080,193.0,16.0,1,3,3,126894.057530648,1
481081,193.0,16.0,1,3,1,79532.5641057243,2
481082,193.0,16.0,1,3,1,75258.6179037811,2
481083,193.0,16.0,1,3,3,83667.1424967345,1
481084,193.0,16.0,1,3,1,78120.3036216039,1
481085,193.0,16.0,1,3,1,85997.4221307587,1
481086,193.0,16.0,1,3,3,82481.1373949212,1
481087,193.0,16.0,1,3,5,66896.5492478055,2
481088,193.0,16.0,1,3,3,67394.3107171406,1
481089,193.0,16.0,1,3,5,65967.4305082526,1
481090,193.0,16.0,1,3,1,30977.0818984094,1
481091,193.0,16.0,1,3,2,24621.6465981506,1
481092,193.0,16.0,1,3,3,21369.7310097156,1
481093,193.0,16.0,1,3,3,14865.8998328457,1
481094,193.0,16.0,1,2,1,200811.270467898,2
481095,193.0,16.0,1,2,1,220251.828428196,2
481096,193.0,16.0,1,2,1,245630.639934326,2
481097,193.0,16.0,1,2,1,321883.27506694,2
481098,193.0,16.0,1,2,1,372615.336077496,1
481099,193.0,16.0,1,2,1,212325.421464,1
481100,193.0,16.0,1,2,1,159112.755288771,1
481101,193.0,16.0,1,2,1,133691.95346979,2
481102,193.0,16.0,1,2,1,119391.758032542,2
481103,193.0,16.0,1,2,1,122087.1173418,2
481104,193.0,16.0,1,2,1,116164.057119035,2
481105,193.0,16.0,1,2,1,119766.043386292,2
481106,193.0,16.0,1,2,1,111485.493401927,1
481107,193.0,16.0,1,2,1,140747.613393064,1
481108,193.0,16.0,1,2,1,125431.029839635,1
481109,193.0,16.0,1,2,1,121849.279553039,1
481110,193.0,16.0,1,2,1,104525.858199696,0
481111,193.0,16.0,1,2,1,79904.2116015454,2
481112,193.0,16.0,1,2,1,80864.5916999176,1
481113,193.0,16.0,1,2,1,76745.2078870657,1
481114,193.0,16.0,1,2,1,75898.6131549887,1
481115,193.0,16.0,1,2,1,81746.9646334939,0
481116,193.0,16.0,1,2,1,84826.7765939002,0
481117,193.0,16.0,1,2,2,72935.821054899,1
481118,193.0,16.0,1,2,1,61233.7665433675,1
481119,193.0,16.0,1,2,1,67778.3759885273,1
481120,193.0,16.0,1,2,1,50294.2617292094,1
481121,193.0,16.0,1,2,1,53238.5037763785,0
481122,193.0,16.0,1,2,1,62250.9555500412,0
481123,193.0,16.0,1,2,5,72880.9574512361,0
481124,193.0,16.0,1,2,1,43527.3974238248,1
481125,193.0,16.0,1,2,1,42646.550145476,0
481126,193.0,16.0,1,2,3,44124.3317738972,0
481127,193.0,16.0,1,2,1,48536.7649512869,0
481128,193.0,16.0,1,2,1,37136.4784154187,0
481129,193.0,16.0,1,2,1,44597.699498537,0
481130,193.0,16.0,1,2,1,27960.4183995818,1
481131,193.0,16.0,1,2,1,33559.9891902179,0
481132,193.0,16.0,1,2,1,32629.9005078809,0
481133,193.0,16.0,1,2,5,27104.9466611083,0
481134,193.0,16.0,1,2,3,24872.7985278999,2
481135,193.0,16.0,1,1,4,129850.639373595,1
481136,193.0,16.0,1,1,6,99054.622349565,1
481137,193.0,16.0,1,1,6,59821.4842644484,1
481138,193.0,16.0,1,1,4,73417.2761427321,1
481139,193.0,16.0,1,1,6,63990.8604404554,1
481140,193.0,16.0,1,1,4,36235.6308425613,1
481141,193.0,16.0,1,1,6,37164.7495821141,1
481142,193.0,16.0,1,1,6,48038.4646366025,1
481143,193.0,16.0,1,1,6,35846.0919960911,0
481144,193.0,16.0,1,1,4,26384.5494076569,1
481145,193.0,16.0,1,1,6,26244.4602114238,0
481146,193.0,16.0,1,1,4,30196.3590354677,0
481147,193.0,16.0,1,1,4,18224.59867566,1
481148,193.0,16.0,1,1,6,16314.9502539405,1
481149,193.0,16.0,1,1,6,18370.1299630102,0
481150,193.0,16.0,1,1,4,24689.9103034301,0
481151,193.0,16.0,1,1,6,0.0,0
481152,194.0,16.0,1,4,5,131818.6991589,4
481153,194.0,16.0,1,4,1,141690.60778181,1
481154,194.0,16.0,1,4,1,141461.81205039,1
481155,194.0,16.0,1,4,1,76083.2760246,2
481156,194.0,16.0,1,4,1,88468.92561,1
481157,194.0,16.0,1,4,1,85043.0243784813,1
481158,194.0,16.0,1,4,1,54383.1675131349,1
481159,194.0,16.0,1,3,1,180100.213859412,2
481160,194.0,16.0,1,3,1,163874.61143958,2
481161,194.0,16.0,1,3,2,129431.938681261,1
481162,194.0,16.0,1,3,1,75258.6179037811,2
481163,194.0,16.0,1,3,3,82481.1373949212,1
481164,194.0,16.0,1,3,5,66896.5492478055,2
481165,194.0,16.0,1,3,5,65967.4305082526,1
481166,194.0,16.0,1,2,1,150397.173537,2
481167,194.0,16.0,1,2,1,372615.336077496,1
481168,194.0,16.0,1,2,1,159112.755288771,1
481169,194.0,16.0,1,2,1,132863.979756058,2
481170,194.0,16.0,1,2,1,133588.0776711,2
481171,194.0,16.0,1,2,1,100028.92350026,2
481172,194.0,16.0,1,2,1,125081.28528021,1
481173,194.0,16.0,1,2,1,103331.846825467,1
481174,194.0,16.0,1,2,1,105366.49040151,0
481175,194.0,16.0,1,2,1,80864.5916999176,1
481176,194.0,16.0,1,2,1,81746.9646334939,0
481177,194.0,16.0,1,2,1,96439.4837232925,0
481178,194.0,16.0,1,2,2,72935.821054899,1
481179,194.0,16.0,1,2,1,61233.7665433675,1
481180,194.0,16.0,1,2,1,64109.1930291469,1
481181,194.0,16.0,1,2,1,60002.7614894922,0
481182,194.0,16.0,1,2,1,74143.6754163177,0
481183,194.0,16.0,1,2,3,41963.140013543,1
481184,194.0,16.0,1,2,1,44594.1973607706,0
481185,194.0,16.0,1,2,3,44124.3317738972,0
481186,194.0,16.0,1,2,1,40388.5657397548,0
481187,194.0,16.0,1,2,1,33559.9891902179,0
481188,194.0,16.0,1,2,1,26103.9204063047,0
481189,194.0,16.0,1,2,3,24872.7985278999,2
481190,194.0,16.0,1,1,6,86345.67139536,1
481191,194.0,16.0,1,1,6,57150.92594406,1
481192,194.0,16.0,1,1,4,48657.9090855,1
481193,194.0,16.0,1,1,4,26384.5494076569,1
481194,194.0,16.0,1,1,6,19270.6265298245,0
481195,194.0,16.0,1,1,4,17316.5489798376,0
481196,195.0,16.0,1,4,5,131818.6991589,4
481197,195.0,16.0,1,4,1,88468.92561,1
481198,195.0,16.0,1,4,1,54383.1675131349,1
481199,195.0,16.0,1,3,2,129431.938681261,1
481200,195.0,16.0,1,3,3,82481.1373949212,1
481201,195.0,16.0,1,3,5,66896.5492478055,2
481202,195.0,16.0,1,2,1,124741.1851101,2
481203,195.0,16.0,1,2,1,101515.246024518,2
481204,195.0,16.0,1,2,1,130912.830402997,1
481205,195.0,16.0,1,2,1,76722.3074925722,1
481206,195.0,16.0,1,2,1,61233.7665433675,1
481207,195.0,16.0,1,2,1,50067.6091148711,0
481208,195.0,16.0,1,1,6,45313.783697442,1
481209,195.0,16.0,1,1,4,25522.0517247679,1
481210,195.0,16.0,1,1,6,22670.4972450896,0
