household_id,PERSON_NUM,person_id,PUMA_GEOID,AGEP,SEX,WKHP,WKW,ESR,SCHG,MIL,NAICSP,INDP,OCCP,OCCCAT,DDRS,DEAR,DEYE,DOUT,DPHY,DREM,TOLLFACTOR,FAREFACTOR
340330,4,817200,1316,8,1,-8,-8,-8,4,-8,,,,999,,,,,,,,
340330,5,817201,1316,2,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340330,6,817202,1316,32,1,40,1,1,-8,4,,,,5,,,,,,,,
340331,1,817203,1316,59,2,45,1,1,-8,4,,,,4,,,,,,,,
340331,2,817204,1316,60,1,60,1,1,-8,4,,,,6,,,,,,,,
340331,3,817205,1316,29,2,40,1,1,-8,4,,,,2,,,,,,,,
340331,4,817206,1316,8,1,-8,-8,-8,4,-8,,,,999,,,,,,,,
340331,5,817207,1316,2,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340331,6,817208,1316,32,1,40,1,1,-8,4,,,,5,,,,,,,,
340332,1,817209,1316,59,2,45,1,1,-8,4,,,,4,,,,,,,,
340332,2,817210,1316,60,1,60,1,1,-8,4,,,,6,,,,,,,,
340332,3,817211,1316,29,2,40,1,1,-8,4,,,,2,,,,,,,,
340332,4,817212,1316,8,1,-8,-8,-8,4,-8,,,,999,,,,,,,,
340332,5,817213,1316,2,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340332,6,817214,1316,32,1,40,1,1,-8,4,,,,5,,,,,,,,
340333,1,817215,1316,36,1,50,1,1,-8,4,,,,1,,,,,,,,
340333,2,817216,1316,34,2,36,1,1,-8,4,,,,2,,,,,,,,
340333,3,817217,1316,10,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340333,4,817218,1316,7,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340333,5,817219,1316,2,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340333,6,817220,1316,7,2,-8,-8,-8,5,-8,,,,999,,,,,,,,
340334,1,817221,1316,36,1,50,1,1,-8,4,,,,1,,,,,,,,
340334,2,817222,1316,34,2,36,1,1,-8,4,,,,2,,,,,,,,
340334,3,817223,1316,10,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340334,4,817224,1316,7,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340334,5,817225,1316,2,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340334,6,817226,1316,7,2,-8,-8,-8,5,-8,,,,999,,,,,,,,
340335,1,817227,1316,36,1,50,1,1,-8,4,,,,1,,,,,,,,
340335,2,817228,1316,34,2,36,1,1,-8,4,,,,2,,,,,,,,
340335,3,817229,1316,10,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340335,4,817230,1316,7,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340335,5,817231,1316,2,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340335,6,817232,1316,7,2,-8,-8,-8,5,-8,,,,999,,,,,,,,
340336,1,817233,1316,44,2,40,1,1,16,4,,,,1,,,,,,,,
340336,2,817234,1316,43,1,50,1,1,15,4,,,,6,,,,,,,,
340336,3,817235,1316,19,1,-8,-8,6,15,4,,,,999,,,,,,,,
340336,4,817236,1316,17,2,-8,-8,6,13,4,,,,999,,,,,,,,
340336,5,817237,1316,14,1,-8,-8,-8,11,-8,,,,999,,,,,,,,
340336,6,817238,1316,12,2,-8,-8,-8,8,-8,,,,999,,,,,,,,
340337,1,817239,1316,32,2,35,1,1,-8,4,,,,6,,,,,,,,
340337,2,817240,1316,32,1,40,1,1,-8,4,,,,1,,,,,,,,
340337,3,817241,1316,8,1,-8,-8,-8,4,-8,,,,999,,,,,,,,
340337,4,817242,1316,5,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340337,5,817243,1316,1,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340338,1,817244,1316,53,1,36,1,1,-8,4,,,,3,,,,,,,,
340338,2,817245,1316,46,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340338,3,817246,1316,24,2,2,6,1,15,4,,,,4,,,,,,,,
340338,4,817247,1316,18,2,-8,-8,6,14,4,,,,999,,,,,,,,
340338,5,817248,1316,14,2,-8,-8,-8,10,-8,,,,999,,,,,,,,
340338,6,817249,1316,12,2,-8,-8,-8,8,-8,,,,999,,,,,,,,
340338,7,817250,1316,11,2,-8,-8,-8,8,-8,,,,999,,,,,,,,
340338,8,817251,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340339,1,817252,1316,36,1,40,3,1,-8,4,,,,5,,,,,,,,
340339,2,817253,1316,27,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340339,3,817254,1316,9,2,-8,-8,-8,6,-8,,,,999,,,,,,,,
340339,4,817255,1316,8,1,-8,-8,-8,4,-8,,,,999,,,,,,,,
340339,5,817256,1316,5,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340339,6,817257,1316,2,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340340,1,817258,1316,48,1,40,1,1,-8,4,,,,6,,,,,,,,
340340,2,817259,1316,46,2,20,1,1,-8,4,,,,4,,,,,,,,
340340,3,817260,1316,17,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340340,4,817261,1316,15,1,-8,-8,-8,12,-8,,,,999,,,,,,,,
340341,1,817262,1316,48,1,40,1,1,-8,4,,,,6,,,,,,,,
340341,2,817263,1316,46,2,20,1,1,-8,4,,,,4,,,,,,,,
340341,3,817264,1316,17,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340341,4,817265,1316,15,1,-8,-8,-8,12,-8,,,,999,,,,,,,,
340342,1,817266,1316,48,1,40,1,1,-8,4,,,,6,,,,,,,,
340342,2,817267,1316,46,2,20,1,1,-8,4,,,,4,,,,,,,,
340342,3,817268,1316,17,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340342,4,817269,1316,15,1,-8,-8,-8,12,-8,,,,999,,,,,,,,
340343,1,817270,1316,48,1,40,1,1,-8,4,,,,6,,,,,,,,
340343,2,817271,1316,46,2,20,1,1,-8,4,,,,4,,,,,,,,
340343,3,817272,1316,17,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340343,4,817273,1316,15,1,-8,-8,-8,12,-8,,,,999,,,,,,,,
340344,1,817274,1316,48,1,40,1,1,-8,4,,,,6,,,,,,,,
340344,2,817275,1316,46,2,20,1,1,-8,4,,,,4,,,,,,,,
340344,3,817276,1316,17,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340344,4,817277,1316,15,1,-8,-8,-8,12,-8,,,,999,,,,,,,,
340345,1,817278,1316,67,2,40,1,1,-8,4,,,,1,,,,,,,,
340345,2,817279,1316,47,1,-8,-8,6,15,4,,,,999,,,,,,,,
340345,3,817280,1316,42,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340345,4,817281,1316,47,1,40,1,1,-8,4,,,,6,,,,,,,,
340346,1,817282,1316,67,2,40,1,1,-8,4,,,,1,,,,,,,,
340346,2,817283,1316,47,1,-8,-8,6,15,4,,,,999,,,,,,,,
340346,3,817284,1316,42,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340346,4,817285,1316,47,1,40,1,1,-8,4,,,,6,,,,,,,,
340347,1,817286,1316,67,2,40,1,1,-8,4,,,,1,,,,,,,,
340347,2,817287,1316,47,1,-8,-8,6,15,4,,,,999,,,,,,,,
340347,3,817288,1316,42,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340347,4,817289,1316,47,1,40,1,1,-8,4,,,,6,,,,,,,,
340348,1,817290,1316,67,2,40,1,1,-8,4,,,,1,,,,,,,,
340348,2,817291,1316,47,1,-8,-8,6,15,4,,,,999,,,,,,,,
340348,3,817292,1316,42,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340348,4,817293,1316,47,1,40,1,1,-8,4,,,,6,,,,,,,,
340349,1,817294,1316,67,2,40,1,1,-8,4,,,,1,,,,,,,,
340349,2,817295,1316,47,1,-8,-8,6,15,4,,,,999,,,,,,,,
340349,3,817296,1316,42,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340349,4,817297,1316,47,1,40,1,1,-8,4,,,,6,,,,,,,,
340350,1,817298,1316,67,2,40,1,1,-8,4,,,,1,,,,,,,,
340350,2,817299,1316,47,1,-8,-8,6,15,4,,,,999,,,,,,,,
340350,3,817300,1316,42,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340350,4,817301,1316,47,1,40,1,1,-8,4,,,,6,,,,,,,,
340351,1,817302,1316,67,2,40,1,1,-8,4,,,,1,,,,,,,,
340351,2,817303,1316,47,1,-8,-8,6,15,4,,,,999,,,,,,,,
340351,3,817304,1316,42,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340351,4,817305,1316,47,1,40,1,1,-8,4,,,,6,,,,,,,,
340352,1,817306,1316,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340352,2,817307,1316,65,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340352,3,817308,1316,42,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340352,4,817309,1316,9,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340353,1,817310,1316,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340353,2,817311,1316,65,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340353,3,817312,1316,42,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340353,4,817313,1316,9,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340354,1,817314,1316,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340354,2,817315,1316,65,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340354,3,817316,1316,42,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340354,4,817317,1316,9,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340355,1,817318,1316,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340355,2,817319,1316,65,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340355,3,817320,1316,42,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340355,4,817321,1316,9,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340356,1,817322,1316,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340356,2,817323,1316,65,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340356,3,817324,1316,42,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340356,4,817325,1316,9,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340357,1,817326,1316,42,1,48,1,1,-8,4,,,,6,,,,,,,,
340357,2,817327,1316,35,2,45,1,1,-8,4,,,,1,,,,,,,,
340357,3,817328,1316,11,2,-8,-8,-8,7,-8,,,,999,,,,,,,,
340357,4,817329,1316,10,2,-8,-8,-8,6,-8,,,,999,,,,,,,,
340358,1,817330,1316,42,1,48,1,1,-8,4,,,,6,,,,,,,,
340358,2,817331,1316,35,2,45,1,1,-8,4,,,,1,,,,,,,,
340358,3,817332,1316,11,2,-8,-8,-8,7,-8,,,,999,,,,,,,,
340358,4,817333,1316,10,2,-8,-8,-8,6,-8,,,,999,,,,,,,,
340359,1,817334,1316,42,1,48,1,1,-8,4,,,,6,,,,,,,,
340359,2,817335,1316,35,2,45,1,1,-8,4,,,,1,,,,,,,,
340359,3,817336,1316,11,2,-8,-8,-8,7,-8,,,,999,,,,,,,,
340359,4,817337,1316,10,2,-8,-8,-8,6,-8,,,,999,,,,,,,,
340360,1,817338,1316,42,1,48,1,1,-8,4,,,,6,,,,,,,,
340360,2,817339,1316,35,2,45,1,1,-8,4,,,,1,,,,,,,,
340360,3,817340,1316,11,2,-8,-8,-8,7,-8,,,,999,,,,,,,,
340360,4,817341,1316,10,2,-8,-8,-8,6,-8,,,,999,,,,,,,,
340361,1,817342,1316,42,1,48,1,1,-8,4,,,,6,,,,,,,,
340361,2,817343,1316,35,2,45,1,1,-8,4,,,,1,,,,,,,,
340361,3,817344,1316,11,2,-8,-8,-8,7,-8,,,,999,,,,,,,,
340361,4,817345,1316,10,2,-8,-8,-8,6,-8,,,,999,,,,,,,,
340362,1,817346,1316,42,1,48,1,1,-8,4,,,,6,,,,,,,,
340362,2,817347,1316,35,2,45,1,1,-8,4,,,,1,,,,,,,,
340362,3,817348,1316,11,2,-8,-8,-8,7,-8,,,,999,,,,,,,,
340362,4,817349,1316,10,2,-8,-8,-8,6,-8,,,,999,,,,,,,,
340363,1,817350,1316,58,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340363,2,817351,1316,52,2,22,1,1,-8,4,,,,1,,,,,,,,
340363,3,817352,1316,16,2,-8,-8,6,12,-8,,,,999,,,,,,,,
340363,4,817353,1316,15,2,-8,-8,-8,11,-8,,,,999,,,,,,,,
340364,1,817354,1316,58,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340364,2,817355,1316,52,2,22,1,1,-8,4,,,,1,,,,,,,,
340364,3,817356,1316,16,2,-8,-8,6,12,-8,,,,999,,,,,,,,
340364,4,817357,1316,15,2,-8,-8,-8,11,-8,,,,999,,,,,,,,
340365,1,817358,1316,58,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340365,2,817359,1316,52,2,22,1,1,-8,4,,,,1,,,,,,,,
340365,3,817360,1316,16,2,-8,-8,6,12,-8,,,,999,,,,,,,,
340365,4,817361,1316,15,2,-8,-8,-8,11,-8,,,,999,,,,,,,,
340366,1,817362,1316,58,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340366,2,817363,1316,52,2,22,1,1,-8,4,,,,1,,,,,,,,
340366,3,817364,1316,16,2,-8,-8,6,12,-8,,,,999,,,,,,,,
340366,4,817365,1316,15,2,-8,-8,-8,11,-8,,,,999,,,,,,,,
340367,1,817366,1316,58,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340367,2,817367,1316,52,2,22,1,1,-8,4,,,,1,,,,,,,,
340367,3,817368,1316,16,2,-8,-8,6,12,-8,,,,999,,,,,,,,
340367,4,817369,1316,15,2,-8,-8,-8,11,-8,,,,999,,,,,,,,
340368,1,817370,1316,58,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340368,2,817371,1316,52,2,22,1,1,-8,4,,,,1,,,,,,,,
340368,3,817372,1316,16,2,-8,-8,6,12,-8,,,,999,,,,,,,,
340368,4,817373,1316,15,2,-8,-8,-8,11,-8,,,,999,,,,,,,,
340369,1,817374,1316,58,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340369,2,817375,1316,52,2,22,1,1,-8,4,,,,1,,,,,,,,
340369,3,817376,1316,16,2,-8,-8,6,12,-8,,,,999,,,,,,,,
340369,4,817377,1316,15,2,-8,-8,-8,11,-8,,,,999,,,,,,,,
340370,1,817378,1316,50,2,40,1,1,-8,4,,,,6,,,,,,,,
340370,2,817379,1316,41,1,-8,-8,3,-8,4,,,,999,,,,,,,,
340370,3,817380,1316,14,1,-8,-8,-8,9,-8,,,,999,,,,,,,,
340370,4,817381,1316,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
340371,1,817382,1316,50,2,40,1,1,-8,4,,,,6,,,,,,,,
340371,2,817383,1316,41,1,-8,-8,3,-8,4,,,,999,,,,,,,,
340371,3,817384,1316,14,1,-8,-8,-8,9,-8,,,,999,,,,,,,,
340371,4,817385,1316,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
340372,1,817386,1316,50,2,40,1,1,-8,4,,,,6,,,,,,,,
340372,2,817387,1316,41,1,-8,-8,3,-8,4,,,,999,,,,,,,,
340372,3,817388,1316,14,1,-8,-8,-8,9,-8,,,,999,,,,,,,,
340372,4,817389,1316,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
340373,1,817390,1316,50,2,40,1,1,-8,4,,,,6,,,,,,,,
340373,2,817391,1316,41,1,-8,-8,3,-8,4,,,,999,,,,,,,,
340373,3,817392,1316,14,1,-8,-8,-8,9,-8,,,,999,,,,,,,,
340373,4,817393,1316,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
340374,1,817394,1316,50,2,40,1,1,-8,4,,,,6,,,,,,,,
340374,2,817395,1316,41,1,-8,-8,3,-8,4,,,,999,,,,,,,,
340374,3,817396,1316,14,1,-8,-8,-8,9,-8,,,,999,,,,,,,,
340374,4,817397,1316,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
340375,1,817398,1316,50,2,40,1,1,-8,4,,,,3,,,,,,,,
340375,2,817399,1316,18,2,30,5,6,14,4,,,,999,,,,,,,,
340375,3,817400,1316,0,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340375,4,817401,1316,18,1,35,6,1,14,4,,,,5,,,,,,,,
340376,1,817402,1316,40,1,36,1,1,-8,4,,,,3,,,,,,,,
340376,2,817403,1316,49,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340376,3,817404,1316,16,1,-8,-8,6,12,-8,,,,999,,,,,,,,
340376,4,817405,1316,13,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340377,1,817406,1316,40,1,36,1,1,-8,4,,,,3,,,,,,,,
340377,2,817407,1316,49,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340377,3,817408,1316,16,1,-8,-8,6,12,-8,,,,999,,,,,,,,
340377,4,817409,1316,13,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340378,1,817410,1316,40,1,36,1,1,-8,4,,,,3,,,,,,,,
340378,2,817411,1316,49,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340378,3,817412,1316,16,1,-8,-8,6,12,-8,,,,999,,,,,,,,
340378,4,817413,1316,13,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340379,1,817414,1316,40,1,36,1,1,-8,4,,,,3,,,,,,,,
340379,2,817415,1316,49,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340379,3,817416,1316,16,1,-8,-8,6,12,-8,,,,999,,,,,,,,
340379,4,817417,1316,13,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340380,1,817418,1316,40,1,36,1,1,-8,4,,,,3,,,,,,,,
340380,2,817419,1316,49,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340380,3,817420,1316,16,1,-8,-8,6,12,-8,,,,999,,,,,,,,
340380,4,817421,1316,13,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340381,1,817422,1316,40,1,36,1,1,-8,4,,,,3,,,,,,,,
340381,2,817423,1316,49,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340381,3,817424,1316,16,1,-8,-8,6,12,-8,,,,999,,,,,,,,
340381,4,817425,1316,13,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340382,1,817426,1316,40,1,36,1,1,-8,4,,,,3,,,,,,,,
340382,2,817427,1316,49,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340382,3,817428,1316,16,1,-8,-8,6,12,-8,,,,999,,,,,,,,
340382,4,817429,1316,13,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340383,1,817430,1316,40,1,36,1,1,-8,4,,,,3,,,,,,,,
340383,2,817431,1316,49,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340383,3,817432,1316,16,1,-8,-8,6,12,-8,,,,999,,,,,,,,
340383,4,817433,1316,13,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340384,1,817434,1316,47,2,30,1,1,-8,4,,,,3,,,,,,,,
340384,2,817435,1316,19,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340384,3,817436,1316,12,1,-8,-8,-8,9,-8,,,,999,,,,,,,,
340384,4,817437,1316,8,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
340385,1,817438,1316,47,2,30,1,1,-8,4,,,,3,,,,,,,,
340385,2,817439,1316,19,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340385,3,817440,1316,12,1,-8,-8,-8,9,-8,,,,999,,,,,,,,
340385,4,817441,1316,8,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
340386,1,817442,1316,47,2,30,1,1,-8,4,,,,3,,,,,,,,
340386,2,817443,1316,19,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340386,3,817444,1316,12,1,-8,-8,-8,9,-8,,,,999,,,,,,,,
340386,4,817445,1316,8,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
340387,1,817446,1316,47,2,30,1,1,-8,4,,,,3,,,,,,,,
340387,2,817447,1316,19,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340387,3,817448,1316,12,1,-8,-8,-8,9,-8,,,,999,,,,,,,,
340387,4,817449,1316,8,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
340388,1,817450,1316,47,2,30,1,1,-8,4,,,,3,,,,,,,,
340388,2,817451,1316,19,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340388,3,817452,1316,12,1,-8,-8,-8,9,-8,,,,999,,,,,,,,
340388,4,817453,1316,8,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
340389,1,817454,1316,47,2,30,1,1,-8,4,,,,3,,,,,,,,
340389,2,817455,1316,19,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340389,3,817456,1316,12,1,-8,-8,-8,9,-8,,,,999,,,,,,,,
340389,4,817457,1316,8,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
340390,1,817458,1316,47,2,30,1,1,-8,4,,,,3,,,,,,,,
340390,2,817459,1316,19,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340390,3,817460,1316,12,1,-8,-8,-8,9,-8,,,,999,,,,,,,,
340390,4,817461,1316,8,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
340391,1,817462,1316,47,2,30,1,1,-8,4,,,,3,,,,,,,,
340391,2,817463,1316,19,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340391,3,817464,1316,12,1,-8,-8,-8,9,-8,,,,999,,,,,,,,
340391,4,817465,1316,8,2,-8,-8,-8,4,-8,,,,999,,,,,,,,
340392,1,817466,1316,36,2,8,3,1,-8,4,,,,4,,,,,,,,
340392,2,817467,1316,11,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340392,3,817468,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340392,4,817469,1316,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340393,1,817470,1316,36,2,8,3,1,-8,4,,,,4,,,,,,,,
340393,2,817471,1316,11,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340393,3,817472,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340393,4,817473,1316,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340394,1,817474,1316,36,2,8,3,1,-8,4,,,,4,,,,,,,,
340394,2,817475,1316,11,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340394,3,817476,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340394,4,817477,1316,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340395,1,817478,1316,36,2,8,3,1,-8,4,,,,4,,,,,,,,
340395,2,817479,1316,11,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340395,3,817480,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340395,4,817481,1316,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340396,1,817482,1316,36,2,8,3,1,-8,4,,,,4,,,,,,,,
340396,2,817483,1316,11,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340396,3,817484,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340396,4,817485,1316,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340397,1,817486,1316,36,2,8,3,1,-8,4,,,,4,,,,,,,,
340397,2,817487,1316,11,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340397,3,817488,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340397,4,817489,1316,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340398,1,817490,1316,36,2,8,3,1,-8,4,,,,4,,,,,,,,
340398,2,817491,1316,11,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340398,3,817492,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340398,4,817493,1316,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340399,1,817494,1316,36,2,8,3,1,-8,4,,,,4,,,,,,,,
340399,2,817495,1316,11,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340399,3,817496,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340399,4,817497,1316,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340400,1,817498,1316,36,2,8,3,1,-8,4,,,,4,,,,,,,,
340400,2,817499,1316,11,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340400,3,817500,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340400,4,817501,1316,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340401,1,817502,1316,36,2,8,3,1,-8,4,,,,4,,,,,,,,
340401,2,817503,1316,11,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340401,3,817504,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340401,4,817505,1316,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340402,1,817506,1316,36,2,8,3,1,-8,4,,,,4,,,,,,,,
340402,2,817507,1316,11,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340402,3,817508,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340402,4,817509,1316,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340403,1,817510,1316,36,2,8,3,1,-8,4,,,,4,,,,,,,,
340403,2,817511,1316,11,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340403,3,817512,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340403,4,817513,1316,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340404,1,817514,1316,36,2,8,3,1,-8,4,,,,4,,,,,,,,
340404,2,817515,1316,11,1,-8,-8,-8,7,-8,,,,999,,,,,,,,
340404,3,817516,1316,8,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
340404,4,817517,1316,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340405,1,817518,1316,43,1,8,6,6,-8,4,,,,999,,,,,,,,
340405,2,817519,1316,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340405,3,817520,1316,4,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340405,4,817521,1316,31,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340406,1,817522,1316,43,1,8,6,6,-8,4,,,,999,,,,,,,,
340406,2,817523,1316,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340406,3,817524,1316,4,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340406,4,817525,1316,31,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340407,1,817526,1316,43,1,8,6,6,-8,4,,,,999,,,,,,,,
340407,2,817527,1316,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340407,3,817528,1316,4,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340407,4,817529,1316,31,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340408,1,817530,1316,43,1,8,6,6,-8,4,,,,999,,,,,,,,
340408,2,817531,1316,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340408,3,817532,1316,4,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
340408,4,817533,1316,31,2,-8,-8,6,-8,4,,,,999,,,,,,,,
340409,1,817534,1316,52,2,36,1,1,-8,4,,,,2,,,,,,,,
340409,2,817535,1316,33,1,-8,-8,6,-8,4,,,,999,,,,,,,,
340409,3,817536,1316,46,2,40,1,1,-8,4,,,,2,,,,,,,,
340410,1,817537,1316,43,1,40,1,1,-8,4,,,,1,,,,,,,,
340410,2,817538,1316,35,2,40,1,1,-8,4,,,,2,,,,,,,,
