PUMA,TRACT,BG,BLOCK,household_id,wgtp,SERIALNO,employed,soc,OCCP,AGEP,SEX,WKHP,ESR,SCHG,WKW,MIL,SCHL,per_num,GQFLAG,person_id
1103,41047000300,410470003002,410470003002000,750957,105,2018HU0026234,0,0,999,56,2,-8,6,-8,-8,4,1,2,0,75095702
1103,41047000300,410470003002,410470003002000,750958,57,2018HU0195516,1,33,3,34,2,40,1,-8,1,4,8,1,0,75095801
1103,41047000300,410470003002,410470003002000,750958,57,2018HU0195516,0,0,999,12,1,-8,-8,4,-8,-8,3,2,0,75095802
1103,41047000300,410470003002,410470003002000,750958,57,2018HU0195516,0,0,999,7,1,-8,-8,3,-8,-8,2,3,0,75095803
1103,41047000300,410470003002,410470003002000,750959,83,2018HU0277555,0,0,999,40,2,-8,6,-8,-8,4,2,1,0,75095901
1103,41047000300,410470003002,410470003002000,750959,83,2018HU0277555,1,45,5,39,1,40,1,-8,1,4,3,2,0,75095902
1103,41047000300,410470003002,410470003002000,750959,83,2018HU0277555,0,0,999,13,2,-8,-8,4,-8,-8,4,3,0,75095903
1103,41047000300,410470003002,410470003002000,750959,83,2018HU0277555,0,0,999,9,2,-8,-8,3,-8,-8,2,4,0,75095904
1103,41047000300,410470003002,410470003002000,750959,83,2018HU0277555,0,0,999,4,2,-8,-8,1,-8,-8,1,5,0,75095905
1103,41047000300,410470003002,410470003002000,750959,83,2018HU0277555,0,0,999,1,1,-8,-8,-8,-8,-8,-8,6,0,75095906
1103,41047000300,410470003002,410470003002000,750960,18,2018HU0340141,1,43,4,63,2,40,1,-8,1,4,10,1,0,75096001
1103,41047000300,410470003002,410470003002000,750961,21,2018HU0485721,1,33,3,37,1,40,1,6,1,4,13,1,0,75096101
1103,41047000300,410470003002,410470003002000,750961,21,2018HU0485721,1,13,1,34,2,40,1,6,1,4,13,2,0,75096102
1103,41047000300,410470003002,410470003002000,750961,21,2018HU0485721,0,0,999,12,1,-8,-8,4,-8,-8,3,3,0,75096103
1103,41047000300,410470003002,410470003002000,750961,21,2018HU0485721,0,0,999,10,2,-8,-8,4,-8,-8,2,4,0,75096104
1103,41047000300,410470003002,410470003002000,750962,40,2018HU0514960,1,51,6,42,1,40,1,-8,1,4,9,1,0,75096201
1103,41047000300,410470003002,410470003002000,750962,40,2018HU0514960,1,39,1,42,2,40,1,-8,1,4,9,2,0,75096202
1103,41047000300,410470003002,410470003002000,750962,40,2018HU0514960,0,0,999,12,2,-8,-8,4,-8,-8,3,3,0,75096203
1103,41047000300,410470003002,410470003002000,750963,11,2018HU0735939,1,13,1,62,2,4,1,-8,1,4,13,1,0,75096301
1103,41047000300,410470003002,410470003002000,750963,11,2018HU0735939,1,47,5,63,1,60,1,-8,1,4,9,2,0,75096302
1103,41047000300,410470003002,410470003002000,750964,27,2018HU0752638,1,51,6,27,1,40,1,-8,1,4,11,1,0,75096401
1103,41047000300,410470003002,410470003002000,750964,27,2018HU0752638,0,0,999,18,1,-8,3,-8,-8,4,9,2,0,75096402
1103,41047000300,410470003002,410470003002000,750965,45,2018HU0842689,1,47,5,36,1,36,1,-8,1,4,3,1,0,75096501
1103,41047000300,410470003002,410470003002000,750965,45,2018HU0842689,0,0,999,11,1,-8,-8,4,-8,-8,3,2,0,75096502
1103,41047000300,410470003002,410470003002000,750965,45,2018HU0842689,0,0,999,10,1,-8,-8,4,-8,-8,2,3,0,75096503
1103,41047000300,410470003002,410470003002000,750965,45,2018HU0842689,0,0,999,8,1,-8,-8,3,-8,-8,2,4,0,75096504
1103,41047000300,410470003002,410470003002000,750965,45,2018HU0842689,0,0,999,3,1,-8,-8,-8,-8,-8,1,5,0,75096505
1103,41047000300,410470003002,410470003002000,750965,45,2018HU0842689,0,0,999,0,2,-8,-8,-8,-8,-8,-8,6,0,75096506
1103,41047000300,410470003002,410470003002000,750965,45,2018HU0842689,0,0,999,33,2,-8,6,-8,-8,4,3,7,0,75096507
1103,41047000300,410470003002,410470003002000,750966,14,2018HU0848869,1,43,4,58,1,40,1,-8,1,4,9,1,0,75096601
1103,41047000300,410470003002,410470003002000,750966,14,2018HU0848869,0,0,999,58,2,-8,6,-8,-8,4,9,2,0,75096602
1103,41047000300,410470003002,410470003002000,750967,20,2018HU0926585,1,25,2,33,2,20,1,-8,1,4,12,1,0,75096701
1103,41047000300,410470003002,410470003002000,750967,20,2018HU0926585,1,33,3,36,1,80,1,-8,1,4,1,2,0,75096702
1103,41047000300,410470003002,410470003002000,750967,20,2018HU0926585,0,0,999,17,2,15,6,5,6,4,7,3,0,75096703
1103,41047000300,410470003002,410470003002000,750967,20,2018HU0926585,0,0,999,12,2,-8,-8,4,-8,-8,4,4,0,75096704
1103,41047000300,410470003002,410470003002000,750967,20,2018HU0926585,0,0,999,11,1,-8,-8,4,-8,-8,3,5,0,75096705
1103,41047000300,410470003002,410470003002000,750967,20,2018HU0926585,0,0,999,8,2,-8,-8,3,-8,-8,2,6,0,75096706
1103,41047000300,410470003002,410470003002000,750968,111,2018HU0929154,1,53,6,21,1,40,1,-8,1,4,7,1,0,75096801
1103,41047000300,410470003002,410470003002000,750968,111,2018HU0929154,1,39,1,21,2,40,1,-8,1,4,9,2,0,75096802
1103,41047000300,410470003002,410470003002000,750968,111,2018HU0929154,0,0,999,3,1,-8,-8,-8,-8,-8,1,3,0,75096803
1103,41047000300,410470003002,410470003002000,750969,19,2018HU1030410,1,33,3,31,1,40,1,-8,1,4,13,1,0,75096901
1103,41047000300,410470003002,410470003002000,750969,19,2018HU1030410,1,13,1,29,2,40,1,-8,1,4,13,2,0,75096902
1103,41047000300,410470003002,410470003002000,750970,21,2018HU1210288,1,11,1,24,1,50,1,-8,1,4,11,1,0,75097001
1103,41047000300,410470003002,410470003002000,750971,27,2018HU1340047,1,11,1,24,1,80,1,-8,3,4,13,1,0,75097101
1103,41047000300,410470003002,410470003002000,750972,27,2018HU1340047,1,11,1,24,1,80,1,-8,3,4,13,1,0,75097201
1103,41047000300,410470003002,410470003002000,750973,14,2018HU1371080,1,41,4,62,1,35,1,-8,1,4,13,1,0,75097301
1103,41047000300,410470003002,410470003002000,750973,14,2018HU1371080,1,19,1,55,2,40,1,-8,1,4,12,2,0,75097302
1103,41047000300,410470003002,410470003002000,750974,46,2019HU0016087,1,47,5,28,1,40,1,-8,4,4,13,1,0,75097401
1103,41047000300,410470003002,410470003002000,750975,41,2019HU0044562,1,33,3,52,1,40,1,-8,1,3,11,1,0,75097501
1103,41047000300,410470003002,410470003002000,750975,41,2019HU0044562,1,29,2,45,2,38,1,-8,1,4,9,2,0,75097502
1103,41047000300,410470003002,410470003002000,750975,41,2019HU0044562,0,0,999,10,2,-8,-8,3,-8,-8,2,3,0,75097503
1103,41047000300,410470003002,410470003002000,750976,18,2019HU0348905,0,0,999,70,2,-8,6,-8,-8,4,12,1,0,75097601
1103,41047000300,410470003002,410470003002000,750977,113,2019HU0355531,1,21,2,37,2,10,1,-8,5,4,14,1,0,75097701
1103,41047000300,410470003002,410470003002000,750977,113,2019HU0355531,1,47,5,33,1,30,1,-8,4,4,4,2,0,75097702
1103,41047000300,410470003002,410470003002000,750977,113,2019HU0355531,1,41,4,21,2,20,1,-8,1,4,9,3,0,75097703
1103,41047000300,410470003002,410470003002000,750977,113,2019HU0355531,0,0,999,17,1,-8,6,5,-8,4,7,4,0,75097704
1103,41047000300,410470003002,410470003002000,750977,113,2019HU0355531,0,0,999,7,2,-8,-8,3,-8,-8,2,5,0,75097705
1103,41047000300,410470003002,410470003002000,750977,113,2019HU0355531,0,0,999,2,1,-8,-8,-8,-8,-8,-8,6,0,75097706
1103,41047000300,410470003002,410470003002000,750977,113,2019HU0355531,0,0,999,2,2,-8,-8,-8,-8,-8,-8,7,0,75097707
1103,41047000300,410470003002,410470003002000,750978,19,2019HU0391394,1,43,4,62,2,40,1,-8,1,4,12,1,0,75097801
1103,41047000300,410470003002,410470003002000,750979,28,2019HU0430815,0,0,999,90,2,-8,6,-8,-8,4,9,1,0,75097901
1103,41047000300,410470003002,410470003002000,750980,79,2019HU0467393,0,0,999,43,2,40,3,-8,4,4,10,1,0,75098001
1103,41047000300,410470003002,410470003002000,750981,79,2019HU0467393,0,0,999,43,2,40,3,-8,4,4,10,1,0,75098101
1103,41047000300,410470003002,410470003002000,750982,22,2019HU0555752,0,0,999,23,1,30,6,-8,1,4,13,1,0,75098201
1103,41047000300,410470003002,410470003002000,750983,21,2019HU0568370,0,0,999,62,2,-8,6,-8,-8,4,8,1,0,75098301
1103,41047000300,410470003002,410470003002000,750983,21,2019HU0568370,0,0,999,63,1,-8,6,-8,-8,2,11,2,0,75098302
1103,41047000300,410470003002,410470003002000,750984,25,2019HU0621641,1,27,1,29,1,40,1,7,1,4,14,1,0,75098401
1103,41047000300,410470003002,410470003002000,750984,25,2019HU0621641,1,29,2,28,2,36,1,-8,1,4,13,2,0,75098402
1103,41047000300,410470003002,410470003002000,750985,14,2019HU0831898,1,13,1,42,2,40,1,-8,1,4,13,1,0,75098501
1103,41047000300,410470003002,410470003002000,750985,14,2019HU0831898,1,51,6,49,1,40,1,-8,1,4,3,2,0,75098502
1103,41047000300,410470003002,410470003002000,750985,14,2019HU0831898,0,0,999,12,1,-8,-8,4,-8,-8,3,3,0,75098503
1103,41047000300,410470003002,410470003002000,750985,14,2019HU0831898,0,0,999,11,1,-8,-8,4,-8,-8,3,4,0,75098504
1103,41047000300,410470003002,410470003002000,750986,11,2019HU0982821,1,49,5,60,1,50,1,-8,1,4,10,1,0,75098601
1103,41047000300,410470003002,410470003002000,750987,23,2019HU1188100,1,37,3,64,1,56,1,-8,1,2,11,1,0,75098701
1103,41047000300,410470003002,410470003002000,750987,23,2019HU1188100,1,35,3,54,2,20,1,-8,3,4,9,2,0,75098702
1103,41047000300,410470003002,410470003002000,750987,23,2019HU1188100,0,0,999,23,1,-8,6,-8,-8,4,9,3,0,75098703
1103,41047000300,410470003002,410470003002000,750987,23,2019HU1188100,0,0,999,22,1,45,3,-8,6,4,9,4,0,75098704
1103,41047000300,410470003002,410470003002000,750988,16,2020HU0150208,1,43,4,45,1,40,1,-8,1,4,9,1,0,75098801
1103,41047000300,410470003002,410470003002000,750988,16,2020HU0150208,0,0,999,10,2,-8,-8,3,-8,-8,2,2,0,75098802
1103,41047000300,410470003002,410470003002000,750989,35,2020HU0296800,1,49,5,21,1,40,1,7,6,4,13,1,0,75098901
1103,41047000300,410470003002,410470003002000,750989,35,2020HU0296800,1,31,2,20,2,38,1,6,6,4,13,2,0,75098902
1103,41047000300,410470003002,410470003002000,750990,69,2020HU0320414,1,23,2,27,1,40,1,-8,4,4,15,1,0,75099001
1103,41047000300,410470003002,410470003002000,750990,69,2020HU0320414,1,23,2,29,2,40,1,-8,1,4,15,2,0,75099002
1103,41047000300,410470003002,410470003002000,750991,28,2020HU0447090,1,41,4,30,1,12,1,-8,1,4,9,1,0,75099101
1103,41047000300,410470003002,410470003002000,750991,28,2020HU0447090,1,39,1,24,2,26,1,-8,1,4,9,2,0,75099102
1103,41047000300,410470003002,410470003002000,750992,17,2020HU0522686,1,43,4,51,1,40,1,-8,1,4,9,1,0,75099201
1103,41047000300,410470003002,410470003002000,750992,17,2020HU0522686,1,37,3,63,2,40,1,-8,1,4,5,2,0,75099202
1103,41047000300,410470003002,410470003002000,750992,17,2020HU0522686,0,0,999,11,2,-8,-8,4,-8,-8,3,3,0,75099203
1103,41047000300,410470003002,410470003002000,750993,14,2020HU0554910,0,0,999,48,1,-8,3,-8,-8,4,13,1,0,75099301
1103,41047000300,410470003002,410470003002000,750993,14,2020HU0554910,1,43,4,45,2,40,1,-8,1,4,13,2,0,75099302
1103,41047000300,410470003002,410470003002000,750993,14,2020HU0554910,1,41,4,20,2,20,2,-8,1,4,10,3,0,75099303
1103,41047000300,410470003002,410470003002000,750994,44,2020HU0565444,0,0,999,18,1,49,6,-8,4,4,10,1,0,75099401
1103,41047000300,410470003002,410470003002000,750994,44,2020HU0565444,0,0,999,22,1,-8,6,-8,-8,4,11,2,0,75099402
1103,41047000300,410470003002,410470003002000,750994,44,2020HU0565444,0,0,999,20,1,-8,6,-8,-8,4,12,3,0,75099403
1103,41047000300,410470003002,410470003002000,750994,44,2020HU0565444,0,0,999,18,1,30,6,-8,4,4,10,4,0,75099404
1103,41047000300,410470003002,410470003002000,750995,8,2020HU0572904,0,0,999,64,2,-8,6,-8,-8,4,11,1,0,75099501
1103,41047000300,410470003002,410470003002000,750995,8,2020HU0572904,1,37,3,32,1,35,1,-8,4,4,10,2,0,75099502
1103,41047000300,410470003002,410470003002000,750995,8,2020HU0572904,1,43,4,22,2,38,1,-8,5,4,9,3,0,75099503
1103,41047000300,410470003002,410470003002000,750996,9,2020HU0596182,1,43,4,62,2,40,1,-8,5,4,11,1,0,75099601
1103,41047000300,410470003002,410470003002000,750996,9,2020HU0596182,0,0,999,30,1,30,6,-8,5,4,9,2,0,75099602
1103,41047000300,410470003002,410470003002000,750997,100,2020HU0980508,1,23,2,39,2,20,1,-8,1,4,13,1,0,75099701
1103,41047000300,410470003002,410470003002000,750997,100,2020HU0980508,1,53,6,45,1,60,1,-8,1,4,12,2,0,75099702
1103,41047000300,410470003002,410470003002000,750997,100,2020HU0980508,0,0,999,10,2,-8,-8,3,-8,-8,2,3,0,75099703
1103,41047000300,410470003002,410470003002000,750998,38,2020HU1003411,1,53,6,44,1,8,1,-8,1,4,11,1,0,75099801
1103,41047000300,410470003002,410470003002000,750999,80,2021HU0143715,1,45,5,38,1,46,1,-8,1,4,7,1,0,75099901
1103,41047000300,410470003002,410470003002000,750999,80,2021HU0143715,0,0,999,34,2,-8,3,-8,-8,4,9,2,0,75099902
1103,41047000300,410470003002,410470003002000,750999,80,2021HU0143715,0,0,999,19,2,-8,6,-8,-8,4,10,3,0,75099903
1103,41047000300,410470003002,410470003002000,750999,80,2021HU0143715,0,0,999,14,1,-8,-8,5,-8,-8,4,4,0,75099904
1103,41047000300,410470003002,410470003002000,751000,80,2021HU0143715,1,45,5,38,1,46,1,-8,1,4,7,1,0,75100001
1103,41047000300,410470003002,410470003002000,751000,80,2021HU0143715,0,0,999,34,2,-8,3,-8,-8,4,9,2,0,75100002
1103,41047000300,410470003002,410470003002000,751000,80,2021HU0143715,0,0,999,19,2,-8,6,-8,-8,4,10,3,0,75100003
1103,41047000300,410470003002,410470003002000,751000,80,2021HU0143715,0,0,999,14,1,-8,-8,5,-8,-8,4,4,0,75100004
1103,41047000300,410470003002,410470003002000,751001,76,2021HU0234761,1,45,5,23,2,54,1,-8,2,4,9,1,0,75100101
1103,41047000300,410470003002,410470003002000,751001,76,2021HU0234761,1,47,5,21,1,40,1,-8,6,4,9,2,0,75100102
1103,41047000300,410470003002,410470003002000,751001,76,2021HU0234761,0,0,999,4,1,-8,-8,1,-8,-8,1,3,0,75100103
1103,41047000300,410470003002,410470003002000,751002,64,2021HU0279396,1,11,1,29,1,40,1,6,1,4,11,1,0,75100201
1103,41047000300,410470003002,410470003002000,751002,64,2021HU0279396,1,39,1,27,2,20,1,-8,1,4,10,2,0,75100202
1103,41047000300,410470003002,410470003002000,751003,64,2021HU0279396,1,11,1,29,1,40,1,6,1,4,11,1,0,75100301
1103,41047000300,410470003002,410470003002000,751003,64,2021HU0279396,1,39,1,27,2,20,1,-8,1,4,10,2,0,75100302
1103,41047000300,410470003002,410470003002000,751004,56,2021HU0644864,1,13,1,40,2,42,1,-8,1,4,9,1,0,75100401
1103,41047000300,410470003002,410470003002000,751004,56,2021HU0644864,1,31,2,18,2,16,1,-8,6,4,8,2,0,75100402
1103,41047000300,410470003002,410470003002000,751004,56,2021HU0644864,0,0,999,16,2,-8,6,-8,-8,-8,7,3,0,75100403
1103,41047000300,410470003002,410470003002000,751004,56,2021HU0644864,0,0,999,14,1,-8,-8,-8,-8,-8,5,4,0,75100404
1103,41047000300,410470003002,410470003002000,751004,56,2021HU0644864,0,0,999,11,1,-8,-8,-8,-8,-8,3,5,0,75100405
1103,41047000300,410470003002,410470003002000,751004,56,2021HU0644864,0,0,999,88,2,-8,6,-8,-8,4,4,6,0,75100406
1103,41047000300,410470003002,410470003002000,751005,23,2021HU0654626,0,0,999,32,2,-8,6,-8,-8,4,9,1,0,75100501
1103,41047000300,410470003002,410470003002000,751005,23,2021HU0654626,1,53,6,36,1,50,1,-8,1,4,9,2,0,75100502
1103,41047000300,410470003002,410470003002000,751005,23,2021HU0654626,0,0,999,11,1,-8,-8,4,-8,-8,3,3,0,75100503
1103,41047000300,410470003002,410470003002000,751005,23,2021HU0654626,0,0,999,10,2,-8,-8,4,-8,-8,2,4,0,75100504
1103,41047000300,410470003002,410470003002000,751006,63,2021HU0669634,1,41,4,44,2,40,1,-8,3,4,11,1,0,75100601
1103,41047000300,410470003002,410470003002000,751006,63,2021HU0669634,1,49,5,16,1,25,1,5,6,-8,6,2,0,75100602
1103,41047000300,410470003002,410470003002000,751006,63,2021HU0669634,0,0,999,11,1,-8,-8,4,-8,-8,3,3,0,75100603
1103,41047000300,410470003002,410470003002000,751007,54,2021HU0730481,1,51,6,34,1,40,1,-8,1,4,5,1,0,75100701
1103,41047000300,410470003002,410470003002000,751007,54,2021HU0730481,1,11,1,26,2,36,1,-8,1,4,9,2,0,75100702
1103,41047000300,410470003002,410470003002000,751008,11,2021HU0731331,1,47,5,27,1,40,1,-8,1,4,12,1,0,75100801
1103,41047000300,410470003002,410470003002000,751008,11,2021HU0731331,1,43,4,25,2,40,1,-8,1,4,13,2,0,75100802
1103,41047000300,410470003002,410470003002000,751009,60,2021HU0871618,1,35,3,44,1,20,1,-8,5,4,1,1,0,75100901
1103,41047000300,410470003002,410470003002000,751009,60,2021HU0871618,0,0,999,50,2,-8,6,-8,-8,4,3,2,0,75100902
1103,41047000300,410470003002,410470003002000,751009,60,2021HU0871618,0,0,999,19,1,20,3,-8,6,4,10,3,0,75100903
1103,41047000300,410470003002,410470003002000,751009,60,2021HU0871618,1,37,3,46,2,40,1,-8,6,4,2,4,0,75100904
1103,41047000300,410470003002,410470003002000,751009,60,2021HU0871618,0,0,999,25,1,40,3,-8,6,4,2,5,0,75100905
1103,41047000300,410470003002,410470003002000,751009,60,2021HU0871618,0,0,999,16,1,-8,6,-8,-8,-8,7,6,0,75100906
1103,41047000300,410470003002,410470003002000,751009,60,2021HU0871618,0,0,999,14,2,-8,-8,4,-8,-8,4,7,0,75100907
1103,41047000300,410470003002,410470003002000,751010,24,2021HU1087848,1,29,2,29,2,40,1,-8,4,4,14,1,0,75101001
1103,41047000300,410470003002,410470003002000,751010,24,2021HU1087848,1,21,2,28,1,40,1,-8,1,4,14,2,0,75101002
1103,41047000300,410470003002,410470003002000,751011,36,2021HU1107464,1,35,3,32,1,40,1,-8,1,4,12,1,0,75101101
1103,41047000300,410470003002,410470003002000,751011,36,2021HU1107464,1,35,3,21,1,35,1,6,3,4,11,2,0,75101102
1103,41047000300,410470003002,410470003002000,751012,30,2021HU1144824,0,0,999,64,1,-8,6,-8,-8,2,11,1,0,75101201
1103,41047000300,410470003002,410470003002000,751012,30,2021HU1144824,0,0,999,67,2,-8,6,-8,-8,4,13,2,0,75101202
1103,41047000300,410470003002,410470003002000,751013,30,2021HU1245690,1,25,2,58,2,37,1,-8,1,4,14,1,0,75101301
1103,41047000300,410470003002,410470003002000,751013,30,2021HU1245690,0,0,999,27,1,40,6,7,6,4,13,2,0,75101302
1103,41047000300,410470003002,410470003002000,751013,30,2021HU1245690,1,37,3,25,1,30,1,6,6,4,12,3,0,75101303
1103,41047000300,410470003002,410470003002000,751013,30,2021HU1245690,1,31,2,24,2,48,1,-8,6,4,11,4,0,75101304
1103,41047000300,410470003002,410470003002000,751013,30,2021HU1245690,0,0,999,29,2,43,3,-8,6,4,11,5,0,75101305
1103,41047000300,410470003002,410470003002000,751013,30,2021HU1245690,1,35,3,44,1,60,1,-8,1,4,9,6,0,75101306
1103,41047000300,410470003002,410470003002000,751014,14,2021HU1315325,0,0,999,21,2,30,3,-8,5,4,9,1,0,75101401
1103,41047000300,410470003002,410470003002000,751015,16,2022HU0029929,0,0,999,59,1,-8,6,-8,-8,4,11,1,0,75101501
1103,41047000300,410470003002,410470003002000,751015,16,2022HU0029929,1,43,4,55,2,28,1,-8,1,4,10,2,0,75101502
1103,41047000300,410470003002,410470003002000,751016,32,2022HU0118416,1,53,6,59,1,40,1,-8,1,4,1,1,0,75101601
1103,41047000300,410470003002,410470003002000,751016,32,2022HU0118416,1,51,6,54,2,40,1,-8,1,4,5,2,0,75101602
1103,41047000300,410470003002,410470003002000,751016,32,2022HU0118416,1,25,2,31,1,40,1,-8,1,4,14,3,0,75101603
1103,41047000300,410470003002,410470003002000,751016,32,2022HU0118416,0,0,999,15,1,-8,-8,5,-8,-8,5,4,0,75101604
1103,41047000300,410470003002,410470003002000,751016,32,2022HU0118416,1,53,6,57,1,40,1,-8,1,4,1,5,0,75101605
1103,41047000300,410470003002,410470003002000,751016,32,2022HU0118416,1,43,4,57,2,30,1,-8,5,4,9,6,0,75101606
1103,41047000300,410470003002,410470003002000,751016,32,2022HU0118416,1,25,2,22,2,30,1,6,4,4,9,7,0,75101607
1103,41047000300,410470003002,410470003002000,751017,19,2022HU0159193,0,0,999,32,2,-8,6,6,-8,4,11,1,0,75101701
1103,41047000300,410470003002,410470003002000,751017,19,2022HU0159193,1,53,6,30,1,40,1,-8,1,3,9,2,0,75101702
1103,41047000300,410470003002,410470003002000,751018,60,2022HU0442370,0,0,999,25,2,-8,6,-8,-8,4,9,1,0,75101801
1103,41047000300,410470003002,410470003002000,751018,60,2022HU0442370,1,47,5,27,1,40,1,-8,1,4,9,2,0,75101802
1103,41047000300,410470003002,410470003002000,751019,64,2022HU0803491,0,0,999,30,2,20,3,-8,6,4,12,1,0,75101901
1103,41047000300,410470003002,410470003002000,751019,64,2022HU0803491,0,0,999,1,1,-8,-8,-8,-8,-8,-8,2,0,75101902
1103,41047000300,410470003002,410470003002000,751019,64,2022HU0803491,1,53,6,33,1,40,1,-8,1,4,9,3,0,75101903
1103,41047000300,410470003002,410470003002000,751019,64,2022HU0803491,0,0,999,10,2,-8,-8,4,-8,-8,2,4,0,75101904
1103,41047000300,410470003002,410470003002000,751020,64,2022HU0803491,0,0,999,30,2,20,3,-8,6,4,12,1,0,75102001
1103,41047000300,410470003002,410470003002000,751020,64,2022HU0803491,0,0,999,1,1,-8,-8,-8,-8,-8,-8,2,0,75102002
1103,41047000300,410470003002,410470003002000,751020,64,2022HU0803491,1,53,6,33,1,40,1,-8,1,4,9,3,0,75102003
1103,41047000300,410470003002,410470003002000,751020,64,2022HU0803491,0,0,999,10,2,-8,-8,4,-8,-8,2,4,0,75102004
1103,41047000300,410470003002,410470003002000,751021,64,2022HU0803491,0,0,999,30,2,20,3,-8,6,4,12,1,0,75102101
1103,41047000300,410470003002,410470003002000,751021,64,2022HU0803491,0,0,999,1,1,-8,-8,-8,-8,-8,-8,2,0,75102102
1103,41047000300,410470003002,410470003002000,751021,64,2022HU0803491,1,53,6,33,1,40,1,-8,1,4,9,3,0,75102103
1103,41047000300,410470003002,410470003002000,751021,64,2022HU0803491,0,0,999,10,2,-8,-8,4,-8,-8,2,4,0,75102104
1103,41047000300,410470003002,410470003002000,751022,64,2022HU0803491,0,0,999,30,2,20,3,-8,6,4,12,1,0,75102201
1103,41047000300,410470003002,410470003002000,751022,64,2022HU0803491,0,0,999,1,1,-8,-8,-8,-8,-8,-8,2,0,75102202
1103,41047000300,410470003002,410470003002000,751022,64,2022HU0803491,1,53,6,33,1,40,1,-8,1,4,9,3,0,75102203
1103,41047000300,410470003002,410470003002000,751022,64,2022HU0803491,0,0,999,10,2,-8,-8,4,-8,-8,2,4,0,75102204
1103,41047000300,410470003002,410470003002000,751023,64,2022HU0803491,0,0,999,30,2,20,3,-8,6,4,12,1,0,75102301
1103,41047000300,410470003002,410470003002000,751023,64,2022HU0803491,0,0,999,1,1,-8,-8,-8,-8,-8,-8,2,0,75102302
1103,41047000300,410470003002,410470003002000,751023,64,2022HU0803491,1,53,6,33,1,40,1,-8,1,4,9,3,0,75102303
1103,41047000300,410470003002,410470003002000,751023,64,2022HU0803491,0,0,999,10,2,-8,-8,4,-8,-8,2,4,0,75102304
1103,41047000300,410470003002,410470003002000,751024,64,2022HU0803491,0,0,999,30,2,20,3,-8,6,4,12,1,0,75102401
1103,41047000300,410470003002,410470003002000,751024,64,2022HU0803491,0,0,999,1,1,-8,-8,-8,-8,-8,-8,2,0,75102402
